Geo Dist,Bldg ID,Bldg Name,Bldg Enroll,Target Bldg Cap,Target Bldg Util,Org ID,Incl. Class,Organization Name,Org Enroll,Org Target Cap,Org Target Util,PreK Cap +,No. of Cluster / Spec Rms Reported +,No. of Cluster Rms Needed +,Data As Of
15,K939,I.S. 136 TEMP. C.R. BLDG - K,0,73,0,K821,,I.S. 821 - K,0,49,0,,,,01/08/2018
15,K293,J.H.S. 293 - K,1247,1360,92,K129,,BROOKLYN SUCCESS ACADEMY CHARTER SCHOOL 3,469,363,129,0,2,3,01/08/2018
16,K026,P.S. 26 - K,391,856,46,K026,,P.S. 26 - K,219,435,50,18,2,2,01/08/2018
29,Q892,P.S. 892 - Q,130,458,28,QADM,,DOE ADMINISTRATIVE OFFICE - Q,,,,,,,01/08/2018
31,R024,I.S. 24 - S.I.,1343,1558,86,RSST,,SCHOOL SAFETY - S.I.,,,,,,,01/08/2018
27,Q202,I.S. 202 - Q,1705,1624,105,Q202,,I.S. 202 - Q,1093,1022,107,0,3,0,01/08/2018
28,Q190,J.H.S. 190 - Q,1044,1059,99,Q177,#,Q177 SPED - Q,8,,0,,,,01/08/2018
26,Q188,P.S. 188 - Q,559,428,131,Q188,,P.S. 188 - Q,559,428,131,36,4,3,01/08/2018
22,K395,P.S./I.S. 395 - K,760,796,95,K004,,K004 SPED - K,78,92,85,,,,01/08/2018
30,Q981,P.S. 85 TRANSPORTABLE - Q ##,,,,Q085,,P.S. 85 - Q,,,,,,,01/08/2018
17,K892,P.S. 221 MINISCHOOL - K,105,208,50,K221,,P.S. 221 - K,105,208,50,,,,01/08/2018
1,M064,P.S. 64 (OLD 71) - M,952,991,96,MSBH,,RYAN-NENA COMMUNITY HEALTH CENTER,,,,,,,01/08/2018
10,X177,THE NORWOOD EAST CAMPUS - X,354,621,57,X077,,BEDFORD PARK ELEMENTARY SCHOOL,294,596,49,36,4,3,01/08/2018
2,M868,THE CLINTON SCHOOL - M,489,634,77,M260,,I.S. 260 - M,489,634,77,0,7,0,01/08/2018
28,Q695,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL - Q,743,679,109,QSST,,SCHOOL SAFETY - Q,,,,,,,01/08/2018
23,K327,P.S. 327 (TANDEM K396-D75)-K,411,604,68,K396,#,K396 SPED - K,10,,0,,,,01/08/2018
5,M175,P.S. 175 - M,583,746,78,M175,,P.S. 175 HENRY H GARNET - M,311,427,73,18,3,3,01/08/2018
30,Q017,P.S. 17 - Q,792,619,128,Q017,,P.S. 17 - Q,573,485,118,42,3,3,01/08/2018
6,M218,I.S. 218 - M,1117,1470,76,M322,,I.S. 322 - M,321,471,68,0,2,0,01/08/2018
24,Q049,P.S. 49 - Q,1131,759,149,Q049,,P.S. 49 - Q,1131,759,149,0,5,4,01/08/2018
14,K084,P.S. 84 - K,799,1035,77,K084,,P.S. 84 - K,799,1035,77,68,7,4,01/08/2018
5,M092,P.S. 92 - M,964,895,108,M092,,P.S. 92 - M,277,280,99,54,2,3,01/08/2018
2,M340,THE SIXTH AVENUE EDUCATIONAL CAMPUS - M,,,,M391,,DISTRICT 2 PRE-K CENTER,,,,,,,01/08/2018
23,K894,HS FOR PUBLIC SERVICE-ENY - K,459,652,70,K646,,ASPIRATIONS DIPLOMA HS - K,236,332,71,0,2,0,01/08/2018
11,X194,P.S./I.S. 194 - X,1390,1043,133,X168,,X168 SPED - X,45,53,85,,,,01/08/2018
31,R080,REGION 7/ ROC F - S.I.,11,0,0,ROTH,,DEPT. OF HEALTH NURSE - S.I.,,,,,,,01/08/2018
26,Q172,J.H.S. 172 - Q,993,1219,81,Q172,,J.H.S. 172 - Q,993,1219,81,0,16,0,01/08/2018
12,X198,P.S. 198 - X,701,862,81,X463,,URBAN SCHOLARS COMMUNITY SCHOOL,279,406,69,35,2,3,01/08/2018
10,X660,GRACE H. DODGE VOC HS - X,1189,1461,81,X264,,BRONX ACADEMY FOR SOFTWARE ENGINEERING (BASE),436,542,80,0,2,0,01/08/2018
8,X915,P.S. 119 TRANSPORTABLE - X ##,,,,X119,,P.S. 119 - X,,,,,,,01/08/2018
7,X470,SOUTH BRONX EDUCATIONAL CAMPUS (OLD 38) - X**,864,901,96,XSBH,,MONTEFIORE MEDICAL CENTER,,,,,,,01/08/2018
22,K495,FRANK J. MACCHIAROLA EDUCATIONAL COMPLEX - K,1478,2450,60,K738,,NEW VISIONS CHARTER HIGH SCHOOL FOR ADVANCED MATH AND SCIENCE III,450,687,66,0,4,0,01/08/2018
5,M123,P.S. 123 - M,925,814,114,M482,,HARLEM SUCCESS ACADEMY CHARTER SCL 5 - M,407,210,194,0,5,3,01/08/2018
2,M124,P.S. 124 (ECF) - M,785,823,95,M124,,P.S. 124 - M,785,823,95,66,5,4,01/08/2018
26,Q130,P.S. 130 - Q,425,319,133,Q130,,P.S. 130 - Q,357,247,145,54,1,3,01/08/2018
15,K825,SOUTH BROOKLYN COMM. HS - K,201,235,86,K698,,SOUTH BROOKLYN COMM. HS - K,201,235,86,0,1,0,01/08/2018
15,K564,SUNSET PARK HS - K,1362,1357,100,K667,,SUNSET PARK HS - K,1291,1246,104,0,16,0,01/08/2018
10,X475,JOHN F. KENNEDY HS - X**,3027,3789,80,X553,,THE NEW VISIONS CHARTER SCHOOL FOR THE HUMANITIES - X,539,542,99,0,7,0,01/08/2018
10,X023,P.S. 23 - X,520,462,113,X023,,P.S. 23 - X,520,462,113,36,4,3,01/08/2018
32,K480,BUSHWICK EDUCATIONAL CAMPUS - K,1144,1632,70,K552,,THE ACADEMY OF URBAN PLANNING AND ENGINEERING - K,194,396,49,0,5,0,01/08/2018
7,X005,P.S. 5 - X,722,698,103,X005,,P.S. 5 - X,722,698,103,29,5,3,01/08/2018
9,X410,WILLIAM H. TAFT HS - X,2017,2693,75,X227,,BRONX EXPEDITIONARY LEARNG HS - X,407,438,93,0,1,0,01/08/2018
17,K465,ERASMUS HALL CAMPUS - K,1956,2724,72,K539,,HS FOR SERVICE AND LEARNING - K,362,482,75,0,6,0,01/08/2018
12,X084,P.S. 811 (OLD I84) - X,555,603,92,X811,,X811 SPED - X,555,603,92,0,,0,01/08/2018
13,K003,P.S. 3 - K,431,845,51,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/08/2018
22,K236,P.S. 236 - K**,605,570,106,K236,,P.S. 236 - K,544,517,105,53,5,3,01/08/2018
24,Q093,I.S. 93 - Q,1117,1420,79,Q093,,I.S. 93 - Q,1103,1420,78,0,10,0,01/08/2018
29,Q033,P.S. 33 - Q**,989,972,102,Q033,,P.S. 33 - Q,989,972,102,0,5,4,01/08/2018
28,Q040,P.S. 40 - Q**,611,716,85,QCBO,,MULTIPLE C.B.O'S - Q,,,,,,,01/08/2018
31,R826,P.S. 3 ANNEX - S.I.,95,168,57,R003,,P.S. 3 - S.I.,95,168,57,,,,01/08/2018
28,Q969,AUX. SERV.- JAM. LEARN CT TR - Q ##,,,,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,,,,,,,01/08/2018
7,X030,P.S. 30 - X,832,713,117,X030,,P.S. 30 - X,590,479,123,52,0,3,01/08/2018
23,K275,I.S. 275 - K,956,1595,60,K643,,BROOKLYN DEMOCRACY ACADEMY - K,208,330,63,0,2,0,01/08/2018
10,X306,P.S. 306 - X,1271,1495,85,X331,,I.S. 331 - X,391,574,68,0,2,0,01/08/2018
25,Q515,TOWNSEND HARRIS HS - Q,1126,905,124,Q525,,TOWNSEND HARRIS HS - Q,1110,895,124,0,21,0,01/08/2018
20,K105,P.S. 105 - K,1598,1070,149,K105,,P.S. 105 - K,1598,1070,149,0,0,5,01/08/2018
27,Q726,JOHN ADAMS HS TRANSPORTABLE-Q ##,,,,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,,,,,,,01/08/2018
29,Q116,P.S. 116 - Q**,766,726,106,Q116,,P.S. 116 - Q,766,726,106,54,3,4,01/08/2018
11,X314,P.S. 314 - X,,,,X534,,DISTRICT 11 PRE-K CENTER,,,,,,,01/08/2018
15,K038,P.S. 38 - K,544,659,83,KSBH,,RESEARCH FOUNDATION OF SUNY,,,,,,,01/08/2018
9,X961,MORRIS HS TRANSPORTABLE - X ##,,,,X404,,HIGH SCHOOL FOR EXCELLENCE - X,,,,,,,01/08/2018
2,M480,JULIA RICHMAN ED. COMPLEX - M,1815,2174,83,M984,,LYFE PROGRAM,,,,,,,01/08/2018
24,Q014,P.S. 14 - Q,1613,1152,140,Q014,,P.S. 14 - Q,1613,1152,140,0,3,5,01/08/2018
4,M117,J.H.S. 117 - M,1222,1498,82,M012,,I.S. 12 - M,569,537,106,0,7,3,01/08/2018
8,X074,I.S. 201 - X,1092,1146,95,X424,,I.S. 424 - X,297,541,55,0,4,0,01/08/2018
15,K917,BKLYN COLL ACAD (BRIDGES TO K)-K,350,492,71,K077,#,K077 SPED - K,21,,0,,,,01/08/2018
9,X004,P.S. 4 - X,743,848,88,X276,,THE LEADERSHIP INSTITUTE - X,163,370,44,0,4,0,01/08/2018
6,M090,I.S. 90 - M,1324,1666,79,M068,,KIPP NYC WASHINGTON HEIGHTS ACADEMY I CS,365,519,70,,,,01/08/2018
23,K150,P.S. 150 - K,510,688,74,K150,,P.S. 150 - K,182,339,54,0,2,2,01/08/2018
22,K425,JAMES MADISON HS - K,3418,2301,149,K425,,JAMES MADISON HS - K,3418,2301,149,0,16,0,01/08/2018
2,M877,NEW YORK HARBOR SCHOOL - M,460,446,103,M551,,NEW YORK HARBOR SCHOOL - M,460,446,103,0,9,0,01/08/2018
17,K091,P.S. 91 - K,309,683,45,K091,,P.S. 91 - K,309,683,45,32,6,3,01/08/2018
6,M008,P.S. 8 - M,563,446,126,MCBO,,CHILDRENS AID SOCIETY - M,,,,,,,01/08/2018
14,K126,J.H.S. 126 - K,1116,1243,90,K126,,J.H.S. 126 - K,393,478,82,0,4,0,01/08/2018
23,K271,I.S. 271 - K,1123,1517,74,K522,,I.S. 522 - K,165,355,46,0,3,0,01/08/2018
12,X941,P.S. 234 TRANSPORTABLE - X ##,,,,X300,,P.S. 300 - X,,,,,,,01/08/2018
17,K390,I.S. 390 - K,561,1449,39,K357,,KIPP AMP CHARTER SCHOOL - K,338,1022,33,0,3,3,01/08/2018
29,Q231,I.S. 231 (TANDEM Q251) - Q,655,1045,63,Q356,,COMMUNITY VOICES MIDDLE SCHOOL - Q,314,562,56,0,5,0,01/08/2018
26,Q158,J.H.S. 158 - Q,1082,1182,92,Q158,,J.H.S. 158 - Q,1082,1182,92,0,14,0,01/08/2018
21,K410,ABRAHAM LINCOLN HS - K,2055,1991,103,K410,,ABRAHAM LINCOLN HS - K,2049,1991,103,0,34,0,01/08/2018
5,M123,P.S. 123 - M,925,814,114,M123,,P.S. 123 - M,518,604,86,44,3,3,01/08/2018
11,X019,P.S. 19 - X,517,298,173,X019,,P.S. 19 - X,517,298,173,0,1,3,01/08/2018
2,M620,NORMAN THOMAS HS (ECF) - M,1160,2233,52,M500,,UNITY HS - M,261,481,54,0,2,0,01/08/2018
27,Q480,JOHN ADAMS HS - Q,2215,2204,100,QSBH,,LONG ISLAND JEWISH MEDICAL CENTER,,,,,,,01/08/2018
6,M152,P.S. 152 - M,588,619,95,M152,,P.S. 152 - M,588,619,95,106,4,3,01/08/2018
4,M099,I.S. 99 - M,942,1260,75,M433,,RENNAISSANCE CHARTER HS - M,470,572,82,0,3,0,01/08/2018
1,M056,J.H.S. 56 - M,602,1268,47,M292,,J.H.S. 292 - M,140,366,38,0,9,0,01/08/2018
16,K987,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY - K,658,607,108,K498,,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY - K,658,607,108,0,7,0,01/08/2018
25,Q154,P.S. 154 - Q,773,596,130,Q255,*,Q255 SPED - Q,67,54,124,,,,01/08/2018
12,X420,JAMES MONROE CAMPUS - X,1671,2099,80,XSBH,,URBAN HEALTH PLAN,,,,,,,01/08/2018
31,R016,P.S. 16 - S.I.,703,617,114,R016,,P.S. 16 - S.I.,557,558,100,51,2,3,01/08/2018
22,K240,I.S. 240 - K,791,1416,56,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/08/2018
12,X198,P.S. 198 - X,701,862,81,X212,,P.S. 212 - X,422,456,93,36,3,3,01/08/2018
13,K805,WATERS EDGE EDUCATIONAL COMPLEX - K,1173,1579,74,K419,,SCIENCE SKILLS CENTER HS - K,544,691,79,0,12,0,01/08/2018
2,M620,NORMAN THOMAS HS (ECF) - M,1160,2233,52,M432,,MURRAY HILL ACADEMY HS - M,315,573,55,0,2,0,01/08/2018
4,M646,SCL COOP TECH ED (MNH VOC HS) - M,704,572,123,M645,,SCHOOL FOR COOPERATIVE TECHNICAL EDUCATION,670,456,147,0,31,0,01/08/2018
9,X064,P.S. 64 - X**,907,711,128,X294,,THE WALTON AVENUE SCHOOL,497,427,116,0,1,3,01/08/2018
24,Q125,I.S. 125 - Q**,1508,1157,130,Q125,,I.S. 125 - Q,1508,1157,130,0,11,0,01/08/2018
3,M837,ISHS @ M837,240,1062,23,M291,,WEST END SECONDARY SCHOOL - M,240,1062,23,0,3,0,01/08/2018
9,X063,P.S. 63 - X,726,781,93,X063,,P.S. 63 - X,619,673,92,34,3,3,01/08/2018
9,X070,P.S. 70 - X,1064,1064,100,X070,,P.S. 70 - X,1064,1064,100,0,5,5,01/08/2018
29,Q034,P.S. 34 - Q,313,283,111,Q034,,P.S. 34 - Q,313,283,111,36,1,3,01/08/2018
4,M117,J.H.S. 117 - M,1222,1498,82,MSBH,,MT. SINAI HOSPITAL,,,,,,,01/08/2018
25,Q168,J.H.S. 168 - Q**,1159,948,122,Q252,,THE QUEENS SCHOOL OF INQUIRY-Q,575,509,113,0,4,0,01/08/2018
13,K256,P.S. 256 - K,531,777,68,K702,,COMMUNITY PARTNERSHIP CHARTER SCHL - K,264,139,190,0,5,3,01/08/2018
2,M267,P.S. 59 (MEETH) - M,401,318,126,M267,,P.S. 267 - M,401,318,126,18,2,3,01/08/2018
6,M540,A. PHILLIP RANDOLPH HS - M,1447,1424,102,MSBH,,MT. SINAI HOSPITAL,,,,,,,01/08/2018
12,X158,I.S. 158 - X,1596,1813,88,X267,,I.S. 267 - X,561,624,90,0,4,0,01/08/2018
32,K075,P.S. 75 - K,354,482,73,K075,,P.S. 75 - K,354,482,73,34,4,3,01/08/2018
30,Q212,P.S. 212 - Q,814,539,151,Q212,,P.S. 212 - Q,814,539,151,10,1,4,01/08/2018
27,Q920,P.S. 43 TRANSPORTABLE - Q ##,,,,Q043,,P.S. 43 - Q,,,,,,,01/08/2018
6,M263,P.S./I.S. 263 - M,563,455,124,M366,,P.S. 366 - M,563,455,124,54,4,3,01/08/2018
19,K302,I.S. 302 - K,1297,1462,89,KSBH,,EAST NEW YORK DIAGNOSTIC & TREATMENT CENTER,,,,,,,01/08/2018
7,X156,P.S. 156 - X,816,852,96,X017,,X017 SPED - X,34,30,113,,,,01/08/2018
30,Q126,I.S. 126 - Q,776,1015,76,QCBO,,TASC PROGRAM - Q,,,,,,,01/08/2018
32,K111,I.S. 111 - K,731,1490,49,K358,,ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL - K,136,499,27,,,,01/08/2018
5,M136,I.S. 136 - M,783,1180,66,MSBH,,NEW YORK PRESBYTERIAN HOSPITAL,,,,,,,01/08/2018
28,Q695,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL - Q,743,679,109,Q680,,QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL - Q,704,640,110,0,11,0,01/08/2018
26,Q435,MARTIN VAN BUREN HS - Q,1556,2404,65,Q315,,BUSINESS TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,322,271,119,0,1,0,01/08/2018
1,M064,P.S. 64 (OLD 71) - M,952,991,96,M364,,P.S. 364 - M,331,234,141,18,1,3,01/08/2018
10,X007,P.S. 7 - X,756,538,141,X007,,P.S. 7 - X,756,538,141,0,1,4,01/08/2018
12,X879,WINGS ACADEMY - X,489,573,85,X684,,WINGS ACADEMY - X,489,573,85,0,8,0,01/08/2018
24,Q777,P.S. 199 ANNEX (@ ST. TERESA'S) - Q,,,,Q331,,MOSAIC PRE-K CENTER,,,,,,,01/08/2018
21,K964,P.S. 253 TRANSPORTABLE - K ##,,,,K253,,P.S. 253 - K,,,,,,,01/08/2018
3,M207,P.S. 207 (TANDEM M149) - M,348,655,53,MCBO,,HARLEM GEM - M,,,,,,,01/08/2018
12,X878,FANNIE LOU HAMER FREEDOM HS - X,483,522,93,X682,,FANNIE LOU HAMER FREEDOM HS - X,483,522,93,0,6,0,01/08/2018
7,X790,MOTT HAVEN EDUCATIONAL CAMPUS - X,2040,2043,100,X547,,NEW EXPLORERS HIGH SCHOOL - X,403,492,82,0,7,0,01/08/2018
11,X997,P.S. 97 TRANSPORTABLE - X ##,,,,X097,,P.S. 97 - X,,,,,,,01/08/2018
2,M535,PARK WEST HS (ECF) - M,2218,3135,71,MSBH,,RYAN HEALTH CENTER - M,,,,,,,01/08/2018
30,Q145,I.S. 145 - Q,1865,1658,112,Q145,,I.S. 145 - Q,1865,1658,112,0,10,0,01/08/2018
9,X035,P.S. 35 - X,671,424,158,X035,,P.S. 35 - X,671,424,158,0,0,3,01/08/2018
11,X906,P.S. 175 TRANSPORTABLE - X ##,,,,X175,,P.S. 175 - X,,,,,,,01/08/2018
27,Q056,P.S. 56 (OLD R HILL AX) - Q**,390,372,105,Q056,,P.S. 56 - Q,390,372,105,0,4,3,01/08/2018
15,K051,I.S. 51 - K,1125,955,118,KSBH,,RESEARCH FOUNDATION OF SUNY,,,,,,,01/08/2018
31,R014,P.S. 14 - S.I.,874,716,122,RCBO,,COMMUNITY BASED ORGANIZATION - S.I.,,,,,,,01/08/2018
2,M480,JULIA RICHMAN ED. COMPLEX - M,1815,2174,83,M226,*,M226 SPED - M,53,97,55,0,,0,01/08/2018
10,X085,P.S. 85 - X,914,820,111,X085,,P.S. 85 - X,914,820,111,85,5,4,01/08/2018
8,X125,I.S. 125 - X,1055,1310,81,X119,,P.S. 119 - X,357,504,71,,,,01/08/2018
24,Q455,NEWTOWN HS - Q,2202,2252,98,Q236,,INTERNATIONAL HIGH SCHOOL FOR HEALTH SCIENCES,310,290,107,0,3,0,01/08/2018
31,R005,P.S. 5 - S.I.,281,180,156,R005,,P.S. 5 - S.I.,281,180,156,0,0,3,01/08/2018
6,M005,P.S. 5 - M,603,636,95,MSBH,,CHILDRENS AID SOCIETY,,,,,,,01/08/2018
8,X036,P.S. 36 - X,743,731,102,X036,,P.S. 36 - X,743,731,102,47,5,3,01/08/2018
9,X117,I.S. 117 - X,962,1066,90,XCBO,,ACDP BEACON - X,,,,,,,01/08/2018
15,K230,P.S. 230 - K,775,679,114,K230,,P.S. 230 - K,775,679,114,67,10,4,01/08/2018
18,K114,P.S. 114 - K,811,802,101,K379,,EXPLORE EXCEL CHARTER SCHOOL - K,289,257,112,0,1,3,01/08/2018
9,X970,BATHGATE HS - X,1422,1269,112,X252,,MOTT HALL BRONX HS - X,390,349,112,0,2,0,01/08/2018
15,K088,I.S. 88 - K,1404,1441,97,K088,,I.S. 88 - K,1308,1340,98,0,5,0,01/08/2018
5,M194,P.S. 194 - M,453,560,81,M194,,P.S. 194 - M,188,256,73,15,1,2,01/08/2018
11,X097,P.S. 97 - X**,574,364,158,X097,,P.S. 97 - X,574,364,158,36,1,3,01/08/2018
20,K170,P.S. 170 - K,1065,808,132,K170,,P.S. 170 - K,1065,808,132,0,3,4,01/08/2018
13,K270,P.S. 270 - K,288,604,48,K270,,P.S. 270 - K,134,254,53,18,2,2,01/08/2018
24,Q119,I.S. 119 - Q,1237,985,126,Q119,,I.S. 119 - Q,1237,985,126,0,3,4,01/08/2018
4,M057,P.S. 57 - M,833,787,106,MSBH,,INSTITUTE FOR FAMILY HEALTH,,,,,,,01/08/2018
8,X948,P.S. 71 TRANSPORTABLE - X ##,,,,X071,,P.S. 71 - X,,,,,,,01/08/2018
11,X292,THE DOMINIC CASTORE EDUCATIONAL COMPLEX - X,274,220,125,X357,,YOUNG VOICES ACADEMY OF THE BRONX,274,220,125,36,2,3,01/08/2018
31,R039,P.S. 39 - S.I.,560,379,148,R039,,P.S. 39 - S.I.,560,379,148,18,2,3,01/08/2018
10,X430,WALTON HS - X,2397,2489,96,X549,,DISCOVERY HS - X,487,453,108,0,1,0,01/08/2018
2,M340,THE SIXTH AVENUE EDUCATIONAL CAMPUS - M,240,378,63,M340,,SIXTH AVENUE ELEMENTARY SCHOOL,208,344,60,69,3,2,01/08/2018
27,Q465,FAR ROCKAWAY HS - Q,1697,1861,91,Q302,,QNS HS FOR INF. RESEARCH & TECH.-Q,450,311,145,0,4,0,01/08/2018
13,K282,P.S. 282 - K,821,793,104,K282,,P.S. 282 - K,821,793,104,66,3,4,01/08/2018
31,R815,PORT RICHMOND HS TRANSPORTABLE - S.I. ##,,,,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,,,,,,,01/08/2018
27,Q062,P.S. 62 - Q,934,749,125,Q062,,P.S. 62 - Q,934,749,125,32,2,4,01/08/2018
32,K865,SECOND OPPORTUNITY SCHOOL - K,284,573,50,KCBO,,MULT C.B.O.'S - K,,,,,,,01/08/2018
1,M056,J.H.S. 56 - M,602,1268,47,M080,,MANHATTAN CHARTER SCHOOL II,228,476,48,0,0,2,01/08/2018
22,K014,I.S. 14 - K,670,1052,64,K077,,K077 SPED - K,127,109,117,0,,0,01/08/2018
13,K056,P.S. 56 - K,380,773,49,KCBO,,COMMUNITY BASED ORGANIZATION - K,,,,,,,01/08/2018
9,X126,P.S. 126 (ECF) - X,625,936,67,X126,,P.S. 126 - X,625,936,67,36,2,3,01/08/2018
20,K264,PS 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS - K,539,437,123,K264,,P.S. 264 - K,500,397,126,0,3,3,01/08/2018
17,K891,P.S. 91 MINISCHOOL - K,30,216,14,K091,,P.S. 91 - K,30,216,14,,,,01/08/2018
2,M440,BAYARD RUSTIN EDUCATIONAL COMP-M,2438,2741,89,M392,,MANHATTAN BUSINESS ACADEMY,432,521,83,0,1,0,01/08/2018
11,X111,P.S. 111 - X,849,886,96,X111,,P.S. 111 - X,670,724,93,54,3,3,01/08/2018
9,X148,I.S. 219 (OLD 148) - X,976,1517,64,XCBO,,BEACON PROGRAM - X,,,,,,,01/08/2018
31,R848,P.S. 42 ANNEX - S.I.,300,273,110,R042,,P.S. 42 - S.I.,300,273,110,,,,01/08/2018
9,X980,P.S. 204 ANNEX - X,65,77,84,Q950,,PATHWAYS TO GRADUATION - CITYWIDE,65,77,84,,,,01/08/2018
12,X193,P.S. 211 - X,1163,1371,85,X211,,P.S. 211 - X,591,666,89,106,4,3,01/08/2018
23,K263,P.S./I.S. 323 - K,742,1130,66,K140,*,K140 SPED - K,49,55,89,,,,01/08/2018
22,K052,P.S. 52 - K,850,757,112,K052,,P.S. 52 - K,850,757,112,72,5,4,01/08/2018
15,K979,P.S. 32 TRANSPORTABLE - K ##,,,,K032,,P.S. 32 - K,,,,,,,01/08/2018
5,M970,THURGOOD MARSHALL ACAD. - M,552,614,90,MSBH,,COLUMBIA PRESBYTERIAN - M,,,,,,,01/08/2018
7,X029,P.S. 29 - X,770,884,87,XSBH,,MORRIS HEIGHTS HEALTH CENTER,,,,,,,01/08/2018
13,K056,P.S. 56 - K,380,773,49,K351,,I.S. 351 - K,143,287,50,0,3,0,01/08/2018
17,K002,I.S. 2 - K,1102,1147,96,KCBO,,BEACON PROGRAM - K,,,,,,,01/08/2018
13,K265,I.S. 265 - K,811,891,91,K265,,I.S. 265 - K,401,728,55,0,11,0,01/08/2018
9,X410,WILLIAM H. TAFT HS - X,2017,2693,75,X412,,HS OF BUSINESS - X,287,378,76,0,1,0,01/08/2018
20,K223,I.S. 223 - K,1562,1424,110,K223,,I.S. 223 - K,1004,875,115,0,6,0,01/08/2018
31,R035,P.S. 35 - S.I.,392,199,197,R035,,P.S. 35 - S.I.,392,199,197,0,1,3,01/08/2018
11,X455,HARRY S. TRUMAN HS - X,2635,3328,79,XSBH,,MORRIS HEIGHTS HEALTH CENTER,,,,,,,01/08/2018
5,M092,P.S. 92 - M,964,895,108,M350,,DEMOCRACY PREP CHARTER - M,385,333,116,0,2,0,01/08/2018
17,K440,PROSPECT HEIGHTS HS - K,1332,1991,67,K547,,BROOKLYN HS FOR SCI & THE ENVI-K,386,455,85,0,5,0,01/08/2018
11,X105,P.S. 105 - X,850,993,86,X105,,P.S. 105 - X,850,993,86,0,2,4,01/08/2018
31,R450,CURTIS HS - S.I.,2570,1626,158,RSBH,,CHILDRENS AID SOCIETY,,,,,,,01/08/2018
3,M044,I.S. 44 - M,1271,1302,98,M452,,P.S. 452 - M,319,285,112,0,3,3,01/08/2018
30,Q111,P.S. 111 - Q,541,625,87,Q111,,P.S. 111 - Q,284,560,51,36,6,3,01/08/2018
10,X205,P.S. 205A (ECF) - X,710,514,138,X205,,P.S. 205 - X,710,514,138,0,0,4,01/08/2018
10,X445,BRONX HS OF SCIENCE - X,2979,2307,129,X445,,BRONX HS OF SCIENCE - X,2979,2307,129,0,46,0,01/08/2018
10,X003,P.S. 3 - X,339,466,73,X003,,P.S. 3 - X,339,466,73,17,4,3,01/08/2018
19,K013,P.S. 13 - K,973,941,103,KCBO,,ICL INSTITUTE - K,,,,,,,01/08/2018
29,Q192,I.S. 192 - Q,1125,1239,91,Q259,,PATHWAYS COLL. PREP SCHOOL - Q,618,650,95,0,8,0,01/08/2018
19,K149,P.S. 149 - K,650,778,84,K149,,P.S. 149 - K,650,778,84,72,4,3,01/08/2018
9,X022,I.S. 22 - X,1105,1346,82,X022,,I.S. 22 - X,419,497,84,0,4,0,01/08/2018
23,K175,TEACHERS PREP HS(OL REDIRECTION)-K,516,1039,50,K697,,TEACHERS PREP (HS LVL) - K,310,637,49,0,4,0,01/08/2018
13,K914,BENJAMIN BANNEKER ACADEMY - K,896,930,96,K670,,BENJAMIN BANNEKER ACAD. (HS LVL)-K,896,930,96,0,11,0,01/08/2018
9,X410,WILLIAM H. TAFT HS - X,2017,2693,75,X413,,WILLIAM HOWARD TAFT EDUCATIONAL CAMPUS,410,488,84,0,2,0,01/08/2018
6,M052,I.S. 52 - M,838,1242,67,MSBH,,NEW YORK PRESBYTERIAN HOSPITAL,,,,,,,01/08/2018
19,K072,P.S. 72 - K,825,963,86,K677,,EAST NEW YORK ELEMENTARY SCHOOL OF EXCELLENCE -K,530,500,106,36,2,3,01/08/2018
17,K440,PROSPECT HEIGHTS HS - K,1332,1991,67,K528,,HS FOR GLOBAL CITIZENSHIP - K,214,463,46,0,6,0,01/08/2018
30,Q011,P.S. 11 - Q**,788,604,130,Q011,,P.S. 11 - Q,788,604,130,0,5,4,01/08/2018
16,K455,BOYS & GIRLS HS - K,942,3314,28,K765,,NELSON MANDELA SCHOOL FOR SOCIAL JUSTICE,265,436,61,0,0,0,01/08/2018
20,K112,P.S. 112 - K**,405,362,112,K112,,P.S. 112 - K,405,362,112,18,4,3,01/08/2018
21,K177,P.S. 177 - K,968,752,129,K177,,P.S. 177 - K,968,752,129,36,3,4,01/08/2018
26,Q979,P.S. 177 TEMP. C.R. BLDG. - Q,0,0,0,Q177,,Q177 SPED - Q,,,,,,,01/08/2018
24,Q290,THE GERALDINE FERRARO CAMPUS - Q,598,586,102,Q290,,P.S. 290 - Q,546,534,102,36,6,3,01/08/2018
19,K218,I.S. 218 - K,969,1258,77,K683,,SCHOOL FOR CLASSICS - K,313,423,74,0,5,0,01/08/2018
